epoch (ms),time (01:00),elapsed (s),x-axis (g),y-axis (g),z-axis (g)
1680038492900,2023-03-28T23:21:32.900,10.710,-2.179,0.150,0.352
1680038492910,2023-03-28T23:21:32.910,10.720,-1.872,0.678,0.605
1680038492920,2023-03-28T23:21:32.920,10.730,-1.277,0.768,0.637
1680038492930,2023-03-28T23:21:32.930,10.740,-0.826,0.622,0.447
1680038492940,2023-03-28T23:21:32.940,10.750,-0.803,0.273,0.197
1680038492950,2023-03-28T23:21:32.950,10.760,-1.130,-0.095,0.092
1680038492960,2023-03-28T23:21:32.960,10.770,-1.370,-0.339,-0.057
1680038492970,2023-03-28T23:21:32.970,10.780,-1.187,-0.515,-0.173
1680038492980,2023-03-28T23:21:32.980,10.790,-1.032,-0.526,-0.138
1680038492990,2023-03-28T23:21:32.990,10.800,-0.981,-0.386,-0.007
1680038493000,2023-03-28T23:21:33.000,10.810,-0.851,-0.354,0.072
1680038493010,2023-03-28T23:21:33.010,10.820,-0.716,-0.479,0.100
1680038493020,2023-03-28T23:21:33.020,10.830,-0.649,-0.626,0.092
1680038493030,2023-03-28T23:21:33.030,10.840,-0.681,-0.687,0.088
1680038493040,2023-03-28T23:21:33.040,10.850,-0.810,-0.641,0.082
1680038493050,2023-03-28T23:21:33.050,10.860,-1.011,-0.513,-0.008
1680038493060,2023-03-28T23:21:33.060,10.870,-1.141,-0.375,-0.061
1680038493070,2023-03-28T23:21:33.070,10.880,-1.148,-0.287,0.026
1680038493080,2023-03-28T23:21:33.080,10.890,-1.122,-0.207,0.151
1680038493090,2023-03-28T23:21:33.090,10.900,-1.110,-0.104,0.192
1680038493100,2023-03-28T23:21:33.100,10.910,-1.081,-0.015,0.147
1680038493110,2023-03-28T23:21:33.110,10.920,-1.050,0.063,0.083
1680038493120,2023-03-28T23:21:33.120,10.930,-1.028,0.131,0.073
1680038493130,2023-03-28T23:21:33.130,10.940,-1.010,0.152,0.120
1680038493140,2023-03-28T23:21:33.140,10.950,-1.018,0.125,0.146
1680038493150,2023-03-28T23:21:33.150,10.960,-1.037,0.072,0.107
1680038493160,2023-03-28T23:21:33.160,10.970,-1.048,-0.020,0.025
1680038493170,2023-03-28T23:21:33.170,10.980,-1.038,-0.174,-0.041
1680038493180,2023-03-28T23:21:33.180,10.990,-1.009,-0.359,-0.083
1680038493190,2023-03-28T23:21:33.190,11.000,-0.962,-0.503,-0.096
1680038493200,2023-03-28T23:21:33.200,11.010,-0.928,-0.549,-0.050
1680038493210,2023-03-28T23:21:33.210,11.020,-0.933,-0.512,0.024
1680038493220,2023-03-28T23:21:33.220,11.030,-0.961,-0.426,0.100
1680038493230,2023-03-28T23:21:33.230,11.040,-1.010,-0.312,0.156
1680038493240,2023-03-28T23:21:33.240,11.050,-1.061,-0.213,0.183
1680038493250,2023-03-28T23:21:33.250,11.060,-1.080,-0.159,0.194
1680038493260,2023-03-28T23:21:33.260,11.070,-1.063,-0.150,0.192
1680038493270,2023-03-28T23:21:33.270,11.080,-1.032,-0.175,0.183
1680038493280,2023-03-28T23:21:33.280,11.090,-1.003,-0.206,0.173
1680038493290,2023-03-28T23:21:33.290,11.100,-0.992,-0.232,0.159
1680038493300,2023-03-28T23:21:33.300,11.110,-0.990,-0.259,0.137
1680038493310,2023-03-28T23:21:33.310,11.120,-0.997,-0.299,0.106
1680038493320,2023-03-28T23:21:33.320,11.130,-1.004,-0.346,0.070
1680038493330,2023-03-28T23:21:33.330,11.140,-1.001,-0.389,0.064
1680038493340,2023-03-28T23:21:33.340,11.150,-0.994,-0.417,0.067
1680038493350,2023-03-28T23:21:33.350,11.160,-0.994,-0.421,0.066
1680038493360,2023-03-28T23:21:33.360,11.170,-0.990,-0.387,0.072
1680038493370,2023-03-28T23:21:33.370,11.180,-0.993,-0.331,0.089
1680038493380,2023-03-28T23:21:33.380,11.190,-1.005,-0.269,0.122
1680038493390,2023-03-28T23:21:33.390,11.200,-1.017,-0.198,0.111
1680038493400,2023-03-28T23:21:33.400,11.210,-1.029,-0.131,0.088
1680038493410,2023-03-28T23:21:33.410,11.220,-1.040,-0.100,0.073
1680038493420,2023-03-28T23:21:33.420,11.230,-1.038,-0.076,0.066
1680038493430,2023-03-28T23:21:33.430,11.240,-1.036,-0.076,0.068
1680038493440,2023-03-28T23:21:33.440,11.250,-1.041,-0.123,0.036
1680038493450,2023-03-28T23:21:33.450,11.260,-1.042,-0.170,0.027
1680038493460,2023-03-28T23:21:33.460,11.270,-1.031,-0.193,0.041
1680038493470,2023-03-28T23:21:33.470,11.280,-1.022,-0.207,0.049
1680038493480,2023-03-28T23:21:33.480,11.290,-1.043,-0.204,0.051
1680038493490,2023-03-28T23:21:33.490,11.300,-1.044,-0.192,0.028
1680038493500,2023-03-28T23:21:33.500,11.310,-1.041,-0.159,0.006
1680038493510,2023-03-28T23:21:33.510,11.320,-1.042,-0.120,0.016
1680038493520,2023-03-28T23:21:33.520,11.330,-1.047,-0.092,0.021
1680038493530,2023-03-28T23:21:33.530,11.340,-1.048,-0.104,0.034
1680038493540,2023-03-28T23:21:33.540,11.350,-1.038,-0.148,0.067
1680038493550,2023-03-28T23:21:33.550,11.360,-1.029,-0.209,0.102
1680038493560,2023-03-28T23:21:33.560,11.370,-1.046,-0.285,0.120
1680038493570,2023-03-28T23:21:33.570,11.380,-1.108,-0.377,0.072
1680038493580,2023-03-28T23:21:33.580,11.390,-1.222,-0.389,0.152
1680038493590,2023-03-28T23:21:33.590,11.400,-1.317,-0.355,0.267
1680038493600,2023-03-28T23:21:33.600,11.410,-1.345,-0.335,0.270
1680038493610,2023-03-28T23:21:33.610,11.420,-1.369,-0.290,0.309
1680038493620,2023-03-28T23:21:33.620,11.430,-1.396,-0.243,0.328
1680038493630,2023-03-28T23:21:33.630,11.440,-1.474,-0.160,0.364
1680038493640,2023-03-28T23:21:33.640,11.450,-1.502,-0.046,0.438
1680038493650,2023-03-28T23:21:33.650,11.460,-1.437,0.044,0.443
1680038493660,2023-03-28T23:21:33.660,11.470,-1.365,0.072,0.458
1680038493670,2023-03-28T23:21:33.670,11.480,-1.358,0.063,0.387
1680038493680,2023-03-28T23:21:33.680,11.490,-1.378,0.045,0.254
1680038493690,2023-03-28T23:21:33.690,11.500,-1.329,-0.006,0.147
1680038493700,2023-03-28T23:21:33.700,11.510,-1.171,-0.117,0.084
1680038493710,2023-03-28T23:21:33.710,11.520,-1.063,-0.168,0.143
1680038493720,2023-03-28T23:21:33.720,11.530,-0.985,-0.186,0.183
1680038493730,2023-03-28T23:21:33.730,11.540,-0.870,-0.247,0.207
1680038493740,2023-03-28T23:21:33.740,11.550,-0.751,-0.315,0.279
1680038493750,2023-03-28T23:21:33.750,11.560,-0.675,-0.425,0.259
1680038493760,2023-03-28T23:21:33.760,11.570,-0.622,-0.559,0.219
1680038493770,2023-03-28T23:21:33.770,11.580,-0.598,-0.675,0.216
1680038493780,2023-03-28T23:21:33.780,11.590,-0.601,-0.823,0.176
1680038493790,2023-03-28T23:21:33.790,11.600,-0.618,-0.939,0.133
1680038493800,2023-03-28T23:21:33.800,11.610,-0.612,-0.975,0.153
1680038493810,2023-03-28T23:21:33.810,11.620,-0.578,-0.940,0.216
1680038493820,2023-03-28T23:21:33.820,11.630,-0.551,-0.888,0.306
1680038493830,2023-03-28T23:21:33.830,11.640,-0.524,-0.848,0.340
1680038493840,2023-03-28T23:21:33.840,11.650,-0.487,-0.810,0.324
1680038493850,2023-03-28T23:21:33.850,11.660,-0.463,-0.751,0.326
1680038493860,2023-03-28T23:21:33.860,11.670,-0.482,-0.674,0.363
1680038493870,2023-03-28T23:21:33.870,11.680,-0.504,-0.613,0.374
1680038493880,2023-03-28T23:21:33.880,11.690,-0.518,-0.568,0.344
1680038493890,2023-03-28T23:21:33.890,11.700,-0.516,-0.550,0.277
1680038493900,2023-03-28T23:21:33.900,11.710,-0.490,-0.559,0.227
1680038493910,2023-03-28T23:21:33.910,11.720,-0.491,-0.583,0.199
1680038493920,2023-03-28T23:21:33.920,11.730,-0.556,-0.617,0.200
1680038493930,2023-03-28T23:21:33.930,11.740,-0.646,-0.661,0.232
1680038493940,2023-03-28T23:21:33.940,11.750,-0.703,-0.705,0.284
1680038493950,2023-03-28T23:21:33.950,11.760,-0.708,-0.726,0.333
1680038493960,2023-03-28T23:21:33.960,11.770,-0.673,-0.715,0.356
1680038493970,2023-03-28T23:21:33.970,11.780,-0.623,-0.654,0.381
1680038493980,2023-03-28T23:21:33.980,11.790,-0.587,-0.579,0.415
1680038493990,2023-03-28T23:21:33.990,11.800,-0.604,-0.540,0.417
1680038494000,2023-03-28T23:21:34.000,11.810,-0.651,-0.499,0.383
1680038494010,2023-03-28T23:21:34.010,11.820,-0.708,-0.449,0.354
1680038494020,2023-03-28T23:21:34.020,11.830,-0.784,-0.390,0.335
1680038494030,2023-03-28T23:21:34.030,11.840,-0.873,-0.320,0.328
1680038494040,2023-03-28T23:21:34.040,11.850,-0.932,-0.242,0.342
1680038494050,2023-03-28T23:21:34.050,11.860,-0.944,-0.193,0.352
1680038494060,2023-03-28T23:21:34.060,11.870,-0.995,-0.162,0.339
1680038494070,2023-03-28T23:21:34.070,11.880,-1.030,-0.146,0.336
1680038494080,2023-03-28T23:21:34.080,11.890,-1.081,-0.127,0.338
1680038494090,2023-03-28T23:21:34.090,11.900,-1.116,-0.099,0.357
1680038494100,2023-03-28T23:21:34.100,11.910,-1.130,-0.099,0.337
1680038494110,2023-03-28T23:21:34.110,11.920,-1.118,-0.054,0.301
1680038494120,2023-03-28T23:21:34.120,11.930,-1.093,0.003,0.291
1680038494130,2023-03-28T23:21:34.130,11.940,-1.078,0.049,0.283
1680038494140,2023-03-28T23:21:34.140,11.950,-1.063,0.067,0.237
1680038494150,2023-03-28T23:21:34.150,11.960,-1.051,0.078,0.202
1680038494160,2023-03-28T23:21:34.160,11.970,-1.056,0.107,0.182
1680038494170,2023-03-28T23:21:34.170,11.980,-1.049,0.118,0.161
1680038494180,2023-03-28T23:21:34.180,11.990,-1.049,0.114,0.148
1680038494190,2023-03-28T23:21:34.190,12.000,-1.047,0.110,0.153
1680038494200,2023-03-28T23:21:34.200,12.010,-1.046,0.100,0.144
1680038494210,2023-03-28T23:21:34.210,12.020,-1.043,0.110,0.140
1680038494220,2023-03-28T23:21:34.220,12.030,-1.049,0.147,0.162
1680038494230,2023-03-28T23:21:34.230,12.040,-1.020,0.171,0.185
1680038494240,2023-03-28T23:21:34.240,12.050,-1.004,0.177,0.181
1680038494250,2023-03-28T23:21:34.250,12.060,-1.003,0.164,0.166
1680038494260,2023-03-28T23:21:34.260,12.070,-0.958,0.129,0.161
1680038494270,2023-03-28T23:21:34.270,12.080,-0.917,0.082,0.150
1680038494280,2023-03-28T23:21:34.280,12.090,-0.887,0.031,0.125
1680038494290,2023-03-28T23:21:34.290,12.100,-0.862,-0.017,0.106
1680038494300,2023-03-28T23:21:34.300,12.110,-0.843,-0.071,0.099
1680038494310,2023-03-28T23:21:34.310,12.120,-0.829,-0.133,0.190
1680038494320,2023-03-28T23:21:34.320,12.130,-0.981,-0.099,0.306
1680038494330,2023-03-28T23:21:34.330,12.140,-1.724,0.181,0.109
1680038494340,2023-03-28T23:21:34.340,12.150,-2.352,0.439,0.571
1680038494350,2023-03-28T23:21:34.350,12.160,-1.851,0.947,0.812
1680038494360,2023-03-28T23:21:34.360,12.170,-1.078,0.707,0.574
1680038494370,2023-03-28T23:21:34.370,12.180,-0.797,0.320,0.126
1680038494380,2023-03-28T23:21:34.380,12.190,-1.169,-0.082,0.146
1680038494390,2023-03-28T23:21:34.390,12.200,-1.369,-0.569,0.264
1680038494400,2023-03-28T23:21:34.400,12.210,-1.103,-1.338,-0.002
1680038494410,2023-03-28T23:21:34.410,12.220,-0.857,-1.442,-0.318
1680038494420,2023-03-28T23:21:34.420,12.230,-0.709,-1.097,-0.470
1680038494430,2023-03-28T23:21:34.430,12.240,-0.593,-0.914,-0.424
1680038494440,2023-03-28T23:21:34.440,12.250,-0.590,-0.749,-0.135
1680038494450,2023-03-28T23:21:34.450,12.260,-0.668,-0.712,-0.007
1680038494460,2023-03-28T23:21:34.460,12.270,-0.828,-0.643,0.144
1680038494470,2023-03-28T23:21:34.470,12.280,-1.088,-0.475,0.272
1680038494480,2023-03-28T23:21:34.480,12.290,-1.293,-0.317,0.071
1680038494490,2023-03-28T23:21:34.490,12.300,-1.292,-0.259,-0.272
1680038494500,2023-03-28T23:21:34.500,12.310,-1.072,-0.322,-0.244
1680038494510,2023-03-28T23:21:34.510,12.320,-0.978,-0.329,-0.024
1680038494520,2023-03-28T23:21:34.520,12.330,-1.032,-0.132,0.169
1680038494530,2023-03-28T23:21:34.530,12.340,-1.074,0.130,0.283
1680038494540,2023-03-28T23:21:34.540,12.350,-1.058,0.309,0.261
1680038494550,2023-03-28T23:21:34.550,12.360,-1.022,0.376,0.188
1680038494560,2023-03-28T23:21:34.560,12.370,-1.008,0.351,0.097
1680038494570,2023-03-28T23:21:34.570,12.380,-1.039,0.255,0.035
1680038494580,2023-03-28T23:21:34.580,12.390,-1.091,0.122,0.021
1680038494590,2023-03-28T23:21:34.590,12.400,-1.111,-0.021,-0.023
1680038494600,2023-03-28T23:21:34.600,12.410,-1.080,-0.213,-0.060
1680038494610,2023-03-28T23:21:34.610,12.420,-0.992,-0.442,-0.055
1680038494620,2023-03-28T23:21:34.620,12.430,-0.893,-0.569,-0.021
1680038494630,2023-03-28T23:21:34.630,12.440,-0.866,-0.510,0.026
1680038494640,2023-03-28T23:21:34.640,12.450,-0.899,-0.349,0.072
1680038494650,2023-03-28T23:21:34.650,12.460,-0.962,-0.170,0.103
1680038494660,2023-03-28T23:21:34.660,12.470,-1.030,-0.003,0.108
1680038494670,2023-03-28T23:21:34.670,12.480,-1.072,0.081,0.101
1680038494680,2023-03-28T23:21:34.680,12.490,-1.071,0.073,0.095
1680038494690,2023-03-28T23:21:34.690,12.500,-1.047,0.015,0.101
1680038494700,2023-03-28T23:21:34.700,12.510,-1.000,-0.078,0.109
1680038494710,2023-03-28T23:21:34.710,12.520,-0.957,-0.221,0.105
1680038494720,2023-03-28T23:21:34.720,12.530,-0.948,-0.381,0.103
1680038494730,2023-03-28T23:21:34.730,12.540,-0.961,-0.530,0.105
1680038494740,2023-03-28T23:21:34.740,12.550,-0.975,-0.634,0.089
1680038494750,2023-03-28T23:21:34.750,12.560,-0.975,-0.652,0.090
1680038494760,2023-03-28T23:21:34.760,12.570,-0.973,-0.604,0.100
1680038494770,2023-03-28T23:21:34.770,12.580,-0.980,-0.512,0.109
1680038494780,2023-03-28T23:21:34.780,12.590,-0.989,-0.409,0.102
1680038494790,2023-03-28T23:21:34.790,12.600,-1.012,-0.307,0.123
1680038494800,2023-03-28T23:21:34.800,12.610,-1.039,-0.240,0.134
1680038494810,2023-03-28T23:21:34.810,12.620,-1.052,-0.202,0.150
1680038494820,2023-03-28T23:21:34.820,12.630,-1.036,-0.188,0.140
1680038494830,2023-03-28T23:21:34.830,12.640,-1.012,-0.189,0.124
1680038494840,2023-03-28T23:21:34.840,12.650,-0.998,-0.197,0.117
1680038494850,2023-03-28T23:21:34.850,12.660,-0.990,-0.228,0.098
1680038494860,2023-03-28T23:21:34.860,12.670,-0.994,-0.278,0.074
1680038494870,2023-03-28T23:21:34.870,12.680,-1.007,-0.335,0.062
1680038494880,2023-03-28T23:21:34.880,12.690,-1.021,-0.396,0.058
1680038494890,2023-03-28T23:21:34.890,12.700,-1.028,-0.438,0.066
1680038494900,2023-03-28T23:21:34.900,12.710,-1.027,-0.462,0.084
1680038494910,2023-03-28T23:21:34.910,12.720,-1.023,-0.467,0.096
1680038494920,2023-03-28T23:21:34.920,12.730,-1.029,-0.453,0.096
1680038494930,2023-03-28T23:21:34.930,12.740,-1.047,-0.429,0.094
1680038494940,2023-03-28T23:21:34.940,12.750,-1.062,-0.419,0.088
1680038494950,2023-03-28T23:21:34.950,12.760,-1.064,-0.412,0.088
1680038494960,2023-03-28T23:21:34.960,12.770,-1.061,-0.414,0.090
1680038494970,2023-03-28T23:21:34.970,12.780,-1.061,-0.423,0.083
1680038494980,2023-03-28T23:21:34.980,12.790,-1.063,-0.441,0.083
1680038494990,2023-03-28T23:21:34.990,12.800,-1.061,-0.456,0.087
1680038495000,2023-03-28T23:21:35.000,12.810,-1.066,-0.463,0.094
1680038495010,2023-03-28T23:21:35.010,12.820,-1.074,-0.460,0.094
1680038495020,2023-03-28T23:21:35.020,12.830,-1.130,-0.469,0.003
1680038495030,2023-03-28T23:21:35.030,12.840,-1.243,-0.432,0.016
1680038495040,2023-03-28T23:21:35.040,12.850,-1.314,-0.234,0.208
1680038495050,2023-03-28T23:21:35.050,12.860,-1.287,-0.125,0.190
1680038495060,2023-03-28T23:21:35.060,12.870,-1.229,-0.006,0.186
1680038495070,2023-03-28T23:21:35.070,12.880,-1.251,0.105,0.187
1680038495080,2023-03-28T23:21:35.080,12.890,-1.300,0.134,0.169
1680038495090,2023-03-28T23:21:35.090,12.900,-1.343,0.137,0.264
1680038495100,2023-03-28T23:21:35.100,12.910,-1.354,0.125,0.354
1680038495110,2023-03-28T23:21:35.110,12.920,-1.305,0.015,0.307
1680038495120,2023-03-28T23:21:35.120,12.930,-1.244,-0.087,0.286
1680038495130,2023-03-28T23:21:35.130,12.940,-1.224,-0.103,0.201
1680038495140,2023-03-28T23:21:35.140,12.950,-1.225,-0.081,0.072
1680038495150,2023-03-28T23:21:35.150,12.960,-1.211,-0.160,-0.021
1680038495160,2023-03-28T23:21:35.160,12.970,-1.192,-0.175,0.016
1680038495170,2023-03-28T23:21:35.170,12.980,-1.125,-0.155,0.129
1680038495180,2023-03-28T23:21:35.180,12.990,-0.988,-0.173,0.298
1680038495190,2023-03-28T23:21:35.190,13.000,-0.875,-0.259,0.371
1680038495200,2023-03-28T23:21:35.200,13.010,-0.771,-0.413,0.385
1680038495210,2023-03-28T23:21:35.210,13.020,-0.669,-0.566,0.372
1680038495220,2023-03-28T23:21:35.220,13.030,-0.627,-0.689,0.176
1680038495230,2023-03-28T23:21:35.230,13.040,-0.688,-0.706,0.020
1680038495240,2023-03-28T23:21:35.240,13.050,-0.702,-0.691,0.057
1680038495250,2023-03-28T23:21:35.250,13.060,-0.592,-0.787,0.147
1680038495260,2023-03-28T23:21:35.260,13.070,-0.494,-0.925,0.199
1680038495270,2023-03-28T23:21:35.270,13.080,-0.477,-0.979,0.295
1680038495280,2023-03-28T23:21:35.280,13.090,-0.436,-1.022,0.393
1680038495290,2023-03-28T23:21:35.290,13.100,-0.445,-1.079,0.368
1680038495300,2023-03-28T23:21:35.300,13.110,-0.496,-1.099,0.281
1680038495310,2023-03-28T23:21:35.310,13.120,-0.514,-1.062,0.222
1680038495320,2023-03-28T23:21:35.320,13.130,-0.553,-1.020,0.182
1680038495330,2023-03-28T23:21:35.330,13.140,-0.549,-0.955,0.146
1680038495340,2023-03-28T23:21:35.340,13.150,-0.483,-0.880,0.093
1680038495350,2023-03-28T23:21:35.350,13.160,-0.437,-0.787,0.098
1680038495360,2023-03-28T23:21:35.360,13.170,-0.461,-0.691,0.184
1680038495370,2023-03-28T23:21:35.370,13.180,-0.505,-0.566,0.306
1680038495380,2023-03-28T23:21:35.380,13.190,-0.537,-0.470,0.420
1680038495390,2023-03-28T23:21:35.390,13.200,-0.581,-0.421,0.437
1680038495400,2023-03-28T23:21:35.400,13.210,-0.647,-0.431,0.386
1680038495410,2023-03-28T23:21:35.410,13.220,-0.673,-0.447,0.339
1680038495420,2023-03-28T23:21:35.420,13.230,-0.729,-0.479,0.318
1680038495430,2023-03-28T23:21:35.430,13.240,-0.819,-0.538,0.285
1680038495440,2023-03-28T23:21:35.440,13.250,-0.881,-0.586,0.270
1680038495450,2023-03-28T23:21:35.450,13.260,-0.889,-0.591,0.298
1680038495460,2023-03-28T23:21:35.460,13.270,-0.810,-0.554,0.356
1680038495470,2023-03-28T23:21:35.470,13.280,-0.792,-0.532,0.369
1680038495480,2023-03-28T23:21:35.480,13.290,-0.806,-0.503,0.352
1680038495490,2023-03-28T23:21:35.490,13.300,-0.856,-0.464,0.319
1680038495500,2023-03-28T23:21:35.500,13.310,-0.906,-0.415,0.281
1680038495510,2023-03-28T23:21:35.510,13.320,-0.965,-0.354,0.250
1680038495520,2023-03-28T23:21:35.520,13.330,-1.005,-0.307,0.238
1680038495530,2023-03-28T23:21:35.530,13.340,-1.045,-0.267,0.237
1680038495540,2023-03-28T23:21:35.540,13.350,-1.081,-0.188,0.271
1680038495550,2023-03-28T23:21:35.550,13.360,-1.082,-0.137,0.304
1680038495560,2023-03-28T23:21:35.560,13.370,-1.068,-0.106,0.327
1680038495570,2023-03-28T23:21:35.570,13.380,-1.034,-0.032,0.327
1680038495580,2023-03-28T23:21:35.580,13.390,-1.018,0.056,0.303
1680038495590,2023-03-28T23:21:35.590,13.400,-1.049,0.105,0.239
1680038495600,2023-03-28T23:21:35.600,13.410,-1.068,0.121,0.202
1680038495610,2023-03-28T23:21:35.610,13.420,-1.091,0.105,0.175
1680038495620,2023-03-28T23:21:35.620,13.430,-1.070,0.079,0.177
1680038495630,2023-03-28T23:21:35.630,13.440,-1.041,0.074,0.196
1680038495640,2023-03-28T23:21:35.640,13.450,-1.011,0.090,0.204
1680038495650,2023-03-28T23:21:35.650,13.460,-0.993,0.102,0.200
1680038495660,2023-03-28T23:21:35.660,13.470,-0.991,0.074,0.206
1680038495670,2023-03-28T23:21:35.670,13.480,-0.980,0.012,0.208
1680038495680,2023-03-28T23:21:35.680,13.490,-0.969,-0.048,0.210
1680038495690,2023-03-28T23:21:35.690,13.500,-0.947,-0.070,0.226
1680038495700,2023-03-28T23:21:35.700,13.510,-0.928,-0.071,0.225
1680038495710,2023-03-28T23:21:35.710,13.520,-0.916,-0.062,0.212
1680038495720,2023-03-28T23:21:35.720,13.530,-0.902,-0.067,0.191
1680038495730,2023-03-28T23:21:35.730,13.540,-0.883,-0.089,0.165
1680038495740,2023-03-28T23:21:35.740,13.550,-0.842,-0.124,0.164
1680038495750,2023-03-28T23:21:35.750,13.560,-0.804,-0.198,0.236
1680038495760,2023-03-28T23:21:35.760,13.570,-0.889,-0.335,0.270
1680038495770,2023-03-28T23:21:35.770,13.580,-1.304,-0.104,-0.216
1680038495780,2023-03-28T23:21:35.780,13.590,-2.224,0.312,0.138
1680038495790,2023-03-28T23:21:35.790,13.600,-2.282,0.865,0.621
1680038495800,2023-03-28T23:21:35.800,13.610,-1.540,0.542,0.788
1680038495810,2023-03-28T23:21:35.810,13.620,-0.810,0.008,0.424
1680038495820,2023-03-28T23:21:35.820,13.630,-0.960,-0.337,-0.061
1680038495830,2023-03-28T23:21:35.830,13.640,-1.116,-0.514,-0.084
1680038495840,2023-03-28T23:21:35.840,13.650,-0.863,-0.723,-0.171
1680038495850,2023-03-28T23:21:35.850,13.660,-0.857,-0.860,-0.192
1680038495860,2023-03-28T23:21:35.860,13.670,-0.842,-0.704,-0.258
1680038495870,2023-03-28T23:21:35.870,13.680,-0.873,-0.578,-0.247
1680038495880,2023-03-28T23:21:35.880,13.690,-0.928,-0.450,0.002
1680038495890,2023-03-28T23:21:35.890,13.700,-0.908,-0.440,0.154
1680038495900,2023-03-28T23:21:35.900,13.710,-0.910,-0.514,0.183
1680038495910,2023-03-28T23:21:35.910,13.720,-0.988,-0.492,0.230
1680038495920,2023-03-28T23:21:35.920,13.730,-1.091,-0.451,0.190
1680038495930,2023-03-28T23:21:35.930,13.740,-1.126,-0.406,0.042
1680038495940,2023-03-28T23:21:35.940,13.750,-1.074,-0.355,-0.060
1680038495950,2023-03-28T23:21:35.950,13.760,-1.000,-0.320,-0.069
1680038495960,2023-03-28T23:21:35.960,13.770,-0.971,-0.283,-0.010
1680038495970,2023-03-28T23:21:35.970,13.780,-0.979,-0.220,0.093
1680038495980,2023-03-28T23:21:35.980,13.790,-1.002,-0.137,0.175
1680038495990,2023-03-28T23:21:35.990,13.800,-1.025,-0.072,0.202
1680038496000,2023-03-28T23:21:36.000,13.810,-1.041,-0.061,0.181
1680038496010,2023-03-28T23:21:36.010,13.820,-1.055,-0.100,0.140
1680038496020,2023-03-28T23:21:36.020,13.830,-1.065,-0.167,0.099
1680038496030,2023-03-28T23:21:36.030,13.840,-1.052,-0.221,0.047
1680038496040,2023-03-28T23:21:36.040,13.850,-1.022,-0.263,-0.000
1680038496050,2023-03-28T23:21:36.050,13.860,-0.991,-0.298,-0.016
1680038496060,2023-03-28T23:21:36.060,13.870,-0.984,-0.318,-0.002
1680038496070,2023-03-28T23:21:36.070,13.880,-1.005,-0.326,0.026
1680038496080,2023-03-28T23:21:36.080,13.890,-1.021,-0.313,0.052
1680038496090,2023-03-28T23:21:36.090,13.900,-1.023,-0.288,0.073
1680038496100,2023-03-28T23:21:36.100,13.910,-1.016,-0.240,0.084
1680038496110,2023-03-28T23:21:36.110,13.920,-1.012,-0.162,0.086
1680038496120,2023-03-28T23:21:36.120,13.930,-1.023,-0.076,0.096
1680038496130,2023-03-28T23:21:36.130,13.940,-1.042,-0.016,0.100
1680038496140,2023-03-28T23:21:36.140,13.950,-1.063,0.008,0.101
1680038496150,2023-03-28T23:21:36.150,13.960,-1.066,0.000,0.103
1680038496160,2023-03-28T23:21:36.160,13.970,-1.052,-0.027,0.097
1680038496170,2023-03-28T23:21:36.170,13.980,-1.038,-0.048,0.068
1680038496180,2023-03-28T23:21:36.180,13.990,-1.033,-0.063,0.038
1680038496190,2023-03-28T23:21:36.190,14.000,-1.034,-0.084,0.038
1680038496200,2023-03-28T23:21:36.200,14.010,-1.030,-0.135,0.049
1680038496210,2023-03-28T23:21:36.210,14.020,-1.022,-0.175,0.025
1680038496220,2023-03-28T23:21:36.220,14.030,-1.032,-0.183,0.012
1680038496230,2023-03-28T23:21:36.230,14.040,-1.035,-0.183,0.030
1680038496240,2023-03-28T23:21:36.240,14.050,-1.018,-0.149,0.027
1680038496250,2023-03-28T23:21:36.250,14.060,-1.028,-0.094,0.019
1680038496260,2023-03-28T23:21:36.260,14.070,-1.040,-0.042,0.031
1680038496270,2023-03-28T23:21:36.270,14.080,-1.036,-0.011,0.037
1680038496280,2023-03-28T23:21:36.280,14.090,-1.030,-0.016,0.018
1680038496290,2023-03-28T23:21:36.290,14.100,-1.023,-0.028,-0.002
