epoch (ms),time (01:00),elapsed (s),x-axis (g),y-axis (g),z-axis (g)
1680038503759,2023-03-28T23:21:43.759,21.610,-1.004,0.021,-0.366
1680038503769,2023-03-28T23:21:43.769,21.620,-0.985,-0.011,-0.420
1680038503779,2023-03-28T23:21:43.779,21.630,-0.939,-0.074,-0.456
1680038503789,2023-03-28T23:21:43.789,21.640,-0.908,-0.179,-0.466
1680038503799,2023-03-28T23:21:43.799,21.650,-0.894,-0.293,-0.469
1680038503809,2023-03-28T23:21:43.809,21.660,-0.875,-0.405,-0.483
1680038503819,2023-03-28T23:21:43.819,21.670,-0.862,-0.447,-0.475
1680038503829,2023-03-28T23:21:43.829,21.680,-0.861,-0.349,-0.420
1680038503839,2023-03-28T23:21:43.839,21.690,-0.877,-0.151,-0.375
1680038503849,2023-03-28T23:21:43.849,21.700,-0.901,0.034,-0.354
1680038503859,2023-03-28T23:21:43.859,21.710,-0.933,0.152,-0.356
1680038503869,2023-03-28T23:21:43.869,21.720,-0.960,0.151,-0.352
1680038503879,2023-03-28T23:21:43.879,21.730,-0.940,0.018,-0.337
1680038503889,2023-03-28T23:21:43.889,21.740,-0.888,-0.170,-0.327
1680038503899,2023-03-28T23:21:43.899,21.750,-0.851,-0.342,-0.320
1680038503909,2023-03-28T23:21:43.909,21.760,-0.854,-0.430,-0.306
1680038503919,2023-03-28T23:21:43.919,21.770,-0.889,-0.420,-0.295
1680038503929,2023-03-28T23:21:43.929,21.780,-0.931,-0.319,-0.285
1680038503939,2023-03-28T23:21:43.939,21.790,-0.938,-0.212,-0.301
1680038503949,2023-03-28T23:21:43.949,21.800,-0.910,-0.131,-0.312
1680038503959,2023-03-28T23:21:43.959,21.810,-0.898,-0.100,-0.317
1680038503969,2023-03-28T23:21:43.969,21.820,-0.920,-0.104,-0.326
1680038503979,2023-03-28T23:21:43.979,21.830,-0.958,-0.110,-0.342
1680038503989,2023-03-28T23:21:43.989,21.840,-0.981,-0.123,-0.354
1680038503999,2023-03-28T23:21:43.999,21.850,-0.977,-0.143,-0.361
1680038504009,2023-03-28T23:21:44.009,21.860,-0.948,-0.154,-0.342
1680038504019,2023-03-28T23:21:44.019,21.870,-0.911,-0.163,-0.319
1680038504029,2023-03-28T23:21:44.029,21.880,-0.889,-0.178,-0.288
1680038504039,2023-03-28T23:21:44.039,21.890,-0.899,-0.206,-0.258
1680038504049,2023-03-28T23:21:44.049,21.900,-0.926,-0.230,-0.256
1680038504059,2023-03-28T23:21:44.059,21.910,-0.950,-0.227,-0.260
1680038504069,2023-03-28T23:21:44.069,21.920,-0.963,-0.200,-0.251
1680038504079,2023-03-28T23:21:44.079,21.930,-0.956,-0.156,-0.232
1680038504089,2023-03-28T23:21:44.089,21.940,-0.950,-0.112,-0.239
1680038504099,2023-03-28T23:21:44.099,21.950,-0.943,-0.069,-0.265
1680038504109,2023-03-28T23:21:44.109,21.960,-0.946,-0.028,-0.294
1680038504119,2023-03-28T23:21:44.119,21.970,-0.944,0.003,-0.330
1680038504129,2023-03-28T23:21:44.129,21.980,-0.929,0.008,-0.348
1680038504139,2023-03-28T23:21:44.139,21.990,-0.917,-0.001,-0.347
1680038504149,2023-03-28T23:21:44.149,22.000,-0.912,-0.025,-0.330
1680038504159,2023-03-28T23:21:44.159,22.010,-0.921,-0.056,-0.306
1680038504169,2023-03-28T23:21:44.169,22.020,-0.947,-0.093,-0.290
1680038504179,2023-03-28T23:21:44.179,22.030,-0.976,-0.131,-0.290
1680038504189,2023-03-28T23:21:44.189,22.040,-0.995,-0.172,-0.293
1680038504199,2023-03-28T23:21:44.199,22.050,-1.014,-0.225,-0.287
1680038504209,2023-03-28T23:21:44.209,22.060,-1.033,-0.264,-0.290
1680038504219,2023-03-28T23:21:44.219,22.070,-1.036,-0.270,-0.276
1680038504229,2023-03-28T23:21:44.229,22.080,-1.030,-0.227,-0.311
1680038504239,2023-03-28T23:21:44.239,22.090,-1.025,-0.138,-0.384
1680038504249,2023-03-28T23:21:44.249,22.100,-1.081,-0.023,-0.311
1680038504259,2023-03-28T23:21:44.259,22.110,-1.218,0.041,-0.198
1680038504269,2023-03-28T23:21:44.269,22.120,-1.342,0.065,-0.099
1680038504279,2023-03-28T23:21:44.279,22.130,-1.381,0.082,-0.027
1680038504289,2023-03-28T23:21:44.289,22.140,-1.320,0.125,0.088
1680038504299,2023-03-28T23:21:44.299,22.150,-1.243,0.185,0.225
1680038504309,2023-03-28T23:21:44.309,22.160,-1.189,0.239,0.290
1680038504319,2023-03-28T23:21:44.319,22.170,-1.134,0.220,0.300
1680038504329,2023-03-28T23:21:44.329,22.180,-1.048,0.095,0.144
1680038504339,2023-03-28T23:21:44.339,22.190,-0.972,-0.065,-0.145
1680038504349,2023-03-28T23:21:44.349,22.200,-0.914,-0.168,-0.234
1680038504359,2023-03-28T23:21:44.359,22.210,-0.838,-0.237,-0.296
1680038504369,2023-03-28T23:21:44.369,22.220,-0.807,-0.260,-0.348
1680038504379,2023-03-28T23:21:44.379,22.230,-0.856,-0.287,-0.306
1680038504389,2023-03-28T23:21:44.389,22.240,-0.977,-0.333,-0.188
1680038504399,2023-03-28T23:21:44.399,22.250,-1.156,-0.348,-0.092
1680038504409,2023-03-28T23:21:44.409,22.260,-1.422,-0.259,-0.059
1680038504419,2023-03-28T23:21:44.419,22.270,-1.700,-0.132,-0.064
1680038504429,2023-03-28T23:21:44.429,22.280,-1.741,-0.134,-0.136
1680038504439,2023-03-28T23:21:44.439,22.290,-1.462,-0.214,-0.147
1680038504449,2023-03-28T23:21:44.449,22.300,-1.118,-0.353,-0.110
1680038504459,2023-03-28T23:21:44.459,22.310,-0.952,-0.542,-0.134
1680038504469,2023-03-28T23:21:44.469,22.320,-0.925,-0.640,-0.190
1680038504479,2023-03-28T23:21:44.479,22.330,-0.986,-0.624,-0.194
1680038504489,2023-03-28T23:21:44.489,22.340,-1.050,-0.573,-0.152
1680038504499,2023-03-28T23:21:44.499,22.350,-1.160,-0.638,-0.223
1680038504509,2023-03-28T23:21:44.509,22.360,-0.994,-0.429,-0.026
1680038504519,2023-03-28T23:21:44.519,22.370,-0.953,-0.444,-0.042
1680038504529,2023-03-28T23:21:44.529,22.380,-0.907,-0.462,-0.098
1680038504539,2023-03-28T23:21:44.539,22.390,-0.834,-0.423,-0.053
1680038504549,2023-03-28T23:21:44.549,22.400,-0.783,-0.422,-0.051
1680038504559,2023-03-28T23:21:44.559,22.410,-0.755,-0.390,-0.046
1680038504569,2023-03-28T23:21:44.569,22.420,-0.734,-0.331,-0.024
1680038504579,2023-03-28T23:21:44.579,22.430,-0.712,-0.291,-0.041
1680038504589,2023-03-28T23:21:44.589,22.440,-0.689,-0.254,-0.046
1680038504599,2023-03-28T23:21:44.599,22.450,-0.686,-0.246,-0.045
1680038504609,2023-03-28T23:21:44.609,22.460,-0.675,-0.282,-0.061
1680038504619,2023-03-28T23:21:44.619,22.470,-0.670,-0.316,-0.070
1680038504629,2023-03-28T23:21:44.629,22.480,-0.639,-0.329,-0.040
1680038504639,2023-03-28T23:21:44.639,22.490,-0.681,-0.370,-0.067
1680038504649,2023-03-28T23:21:44.649,22.500,-0.686,-0.343,-0.069
1680038504659,2023-03-28T23:21:44.659,22.510,-0.715,-0.324,-0.081
1680038504669,2023-03-28T23:21:44.669,22.520,-0.700,-0.254,-0.098
1680038504679,2023-03-28T23:21:44.679,22.530,-0.697,-0.188,-0.110
1680038504689,2023-03-28T23:21:44.689,22.540,-0.739,-0.147,-0.125
1680038504699,2023-03-28T23:21:44.699,22.550,-0.794,-0.099,-0.138
1680038504709,2023-03-28T23:21:44.709,22.560,-0.877,0.001,-0.125
1680038504719,2023-03-28T23:21:44.719,22.570,-0.981,0.120,-0.069
1680038504729,2023-03-28T23:21:44.729,22.580,-1.089,0.229,0.012
1680038504739,2023-03-28T23:21:44.739,22.590,-1.151,0.441,0.109
1680038504749,2023-03-28T23:21:44.749,22.600,-1.203,0.690,0.105
1680038504759,2023-03-28T23:21:44.759,22.610,-1.263,0.860,-0.040
1680038504769,2023-03-28T23:21:44.769,22.620,-1.331,0.881,-0.213
1680038504779,2023-03-28T23:21:44.779,22.630,-1.243,0.770,-0.259
1680038504789,2023-03-28T23:21:44.789,22.640,-1.056,0.694,-0.201
1680038504799,2023-03-28T23:21:44.799,22.650,-0.962,0.585,-0.155
1680038504809,2023-03-28T23:21:44.809,22.660,-0.927,0.401,-0.152
1680038504819,2023-03-28T23:21:44.819,22.670,-0.913,0.195,-0.119
1680038504829,2023-03-28T23:21:44.829,22.680,-0.896,0.014,-0.108
1680038504839,2023-03-28T23:21:44.839,22.690,-0.853,-0.103,-0.072
1680038504849,2023-03-28T23:21:44.849,22.700,-0.832,-0.224,-0.047
1680038504859,2023-03-28T23:21:44.859,22.710,-0.853,-0.348,-0.106
1680038504869,2023-03-28T23:21:44.869,22.720,-1.050,-0.439,-0.127
1680038504879,2023-03-28T23:21:44.879,22.730,-1.531,-0.594,-0.032
1680038504889,2023-03-28T23:21:44.889,22.740,-1.842,-0.687,-0.224
1680038504899,2023-03-28T23:21:44.899,22.750,-1.653,-0.226,-0.273
1680038504909,2023-03-28T23:21:44.909,22.760,-1.477,0.483,-0.024
1680038504919,2023-03-28T23:21:44.919,22.770,-1.145,0.681,0.042
1680038504929,2023-03-28T23:21:44.929,22.780,-0.868,0.505,-0.247
1680038504939,2023-03-28T23:21:44.939,22.790,-0.782,0.189,-0.540
1680038504949,2023-03-28T23:21:44.949,22.800,-0.743,-0.220,-0.556
1680038504959,2023-03-28T23:21:44.959,22.810,-0.689,-0.699,-0.349
1680038504969,2023-03-28T23:21:44.969,22.820,-0.709,-1.046,-0.328
1680038504979,2023-03-28T23:21:44.979,22.830,-0.857,-1.075,-0.416
1680038504989,2023-03-28T23:21:44.989,22.840,-0.792,-0.958,-0.320
1680038504999,2023-03-28T23:21:44.999,22.850,-0.749,-0.671,-0.233
1680038505009,2023-03-28T23:21:45.009,22.860,-0.763,-0.379,-0.353
1680038505019,2023-03-28T23:21:45.019,22.870,-0.818,-0.182,-0.452
1680038505029,2023-03-28T23:21:45.029,22.880,-0.841,-0.050,-0.473
1680038505039,2023-03-28T23:21:45.039,22.890,-0.905,0.022,-0.477
1680038505049,2023-03-28T23:21:45.049,22.900,-1.062,0.039,-0.443
1680038505059,2023-03-28T23:21:45.059,22.910,-1.160,0.032,-0.384
1680038505069,2023-03-28T23:21:45.069,22.920,-1.109,0.004,-0.328
1680038505079,2023-03-28T23:21:45.079,22.930,-0.970,-0.050,-0.303
1680038505089,2023-03-28T23:21:45.089,22.940,-0.870,-0.144,-0.312
1680038505099,2023-03-28T23:21:45.099,22.950,-0.854,-0.267,-0.335
1680038505109,2023-03-28T23:21:45.109,22.960,-0.881,-0.395,-0.337
1680038505119,2023-03-28T23:21:45.119,22.970,-0.884,-0.459,-0.330
1680038505129,2023-03-28T23:21:45.129,22.980,-0.871,-0.409,-0.326
1680038505139,2023-03-28T23:21:45.139,22.990,-0.854,-0.272,-0.314
1680038505149,2023-03-28T23:21:45.149,23.000,-0.879,-0.135,-0.308
1680038505159,2023-03-28T23:21:45.159,23.010,-0.926,-0.068,-0.283
1680038505169,2023-03-28T23:21:45.169,23.020,-0.959,-0.067,-0.266
1680038505179,2023-03-28T23:21:45.179,23.030,-0.957,-0.129,-0.266
1680038505189,2023-03-28T23:21:45.189,23.040,-0.938,-0.242,-0.268
1680038505199,2023-03-28T23:21:45.199,23.050,-0.932,-0.332,-0.256
1680038505209,2023-03-28T23:21:45.209,23.060,-0.946,-0.366,-0.261
1680038505219,2023-03-28T23:21:45.219,23.070,-0.954,-0.300,-0.273
1680038505229,2023-03-28T23:21:45.229,23.080,-0.951,-0.187,-0.299
1680038505239,2023-03-28T23:21:45.239,23.090,-0.944,-0.069,-0.334
1680038505249,2023-03-28T23:21:45.249,23.100,-0.922,0.008,-0.349
1680038505259,2023-03-28T23:21:45.259,23.110,-0.906,0.039,-0.353
1680038505269,2023-03-28T23:21:45.269,23.120,-0.894,0.018,-0.333
1680038505279,2023-03-28T23:21:45.279,23.130,-0.891,-0.028,-0.269
1680038505289,2023-03-28T23:21:45.289,23.140,-0.916,-0.095,-0.220
1680038505299,2023-03-28T23:21:45.299,23.150,-0.951,-0.150,-0.207
1680038505309,2023-03-28T23:21:45.309,23.160,-0.954,-0.185,-0.212
1680038505319,2023-03-28T23:21:45.319,23.170,-0.942,-0.194,-0.224
1680038505329,2023-03-28T23:21:45.329,23.180,-0.928,-0.166,-0.211
1680038505339,2023-03-28T23:21:45.339,23.190,-0.926,-0.124,-0.184
1680038505349,2023-03-28T23:21:45.349,23.200,-0.931,-0.060,-0.174
1680038505359,2023-03-28T23:21:45.359,23.210,-0.937,0.011,-0.159
1680038505369,2023-03-28T23:21:45.369,23.220,-0.956,0.062,-0.156
1680038505379,2023-03-28T23:21:45.379,23.230,-0.977,0.071,-0.158
1680038505389,2023-03-28T23:21:45.389,23.240,-0.990,0.003,-0.169
1680038505399,2023-03-28T23:21:45.399,23.250,-1.002,-0.139,-0.201
1680038505409,2023-03-28T23:21:45.409,23.260,-1.012,-0.290,-0.246
1680038505419,2023-03-28T23:21:45.419,23.270,-1.029,-0.375,-0.292
1680038505429,2023-03-28T23:21:45.429,23.280,-1.052,-0.354,-0.303
1680038505439,2023-03-28T23:21:45.439,23.290,-1.068,-0.251,-0.295
1680038505449,2023-03-28T23:21:45.449,23.300,-1.069,-0.140,-0.286
1680038505459,2023-03-28T23:21:45.459,23.310,-1.060,-0.066,-0.275
1680038505469,2023-03-28T23:21:45.469,23.320,-1.041,-0.016,-0.276
1680038505479,2023-03-28T23:21:45.479,23.330,-1.036,0.004,-0.334
1680038505489,2023-03-28T23:21:45.489,23.340,-1.080,0.035,-0.341
1680038505499,2023-03-28T23:21:45.499,23.350,-1.214,0.080,-0.279
1680038505509,2023-03-28T23:21:45.509,23.360,-1.369,0.083,-0.200
1680038505519,2023-03-28T23:21:45.519,23.370,-1.441,0.118,-0.087
1680038505529,2023-03-28T23:21:45.529,23.380,-1.402,0.171,0.066
1680038505539,2023-03-28T23:21:45.539,23.390,-1.295,0.235,0.236
1680038505549,2023-03-28T23:21:45.549,23.400,-1.224,0.311,0.324
1680038505559,2023-03-28T23:21:45.559,23.410,-1.146,0.283,0.184
1680038505569,2023-03-28T23:21:45.569,23.420,-1.012,0.154,-0.185
1680038505579,2023-03-28T23:21:45.579,23.430,-0.906,-0.009,-0.418
1680038505589,2023-03-28T23:21:45.589,23.440,-0.854,-0.154,-0.432
1680038505599,2023-03-28T23:21:45.599,23.450,-0.793,-0.251,-0.433
1680038505609,2023-03-28T23:21:45.609,23.460,-0.783,-0.349,-0.387
1680038505619,2023-03-28T23:21:45.619,23.470,-0.839,-0.376,-0.271
1680038505629,2023-03-28T23:21:45.629,23.480,-0.972,-0.300,-0.170
1680038505639,2023-03-28T23:21:45.639,23.490,-1.246,-0.165,-0.130
1680038505649,2023-03-28T23:21:45.649,23.500,-1.684,-0.016,-0.134
1680038505659,2023-03-28T23:21:45.659,23.510,-1.953,-0.015,-0.207
1680038505669,2023-03-28T23:21:45.669,23.520,-1.759,-0.140,-0.258
1680038505679,2023-03-28T23:21:45.679,23.530,-1.296,-0.242,-0.151
1680038505689,2023-03-28T23:21:45.689,23.540,-0.987,-0.379,-0.101
1680038505699,2023-03-28T23:21:45.699,23.550,-0.881,-0.514,-0.143
1680038505709,2023-03-28T23:21:45.709,23.560,-0.906,-0.582,-0.185
1680038505719,2023-03-28T23:21:45.719,23.570,-1.000,-0.630,-0.190
1680038505729,2023-03-28T23:21:45.729,23.580,-1.092,-0.652,-0.183
1680038505739,2023-03-28T23:21:45.739,23.590,-1.122,-0.652,-0.176
1680038505749,2023-03-28T23:21:45.749,23.600,-1.110,-0.756,-0.212
1680038505759,2023-03-28T23:21:45.759,23.610,-1.022,-0.621,-0.144
1680038505769,2023-03-28T23:21:45.769,23.620,-0.880,-0.485,-0.108
1680038505779,2023-03-28T23:21:45.779,23.630,-0.759,-0.462,-0.151
1680038505789,2023-03-28T23:21:45.789,23.640,-0.779,-0.434,-0.218
1680038505799,2023-03-28T23:21:45.799,23.650,-0.697,-0.427,-0.198
1680038505809,2023-03-28T23:21:45.809,23.660,-0.673,-0.429,-0.152
1680038505819,2023-03-28T23:21:45.819,23.670,-0.683,-0.383,-0.089
1680038505829,2023-03-28T23:21:45.829,23.680,-0.698,-0.397,-0.050
1680038505839,2023-03-28T23:21:45.839,23.690,-0.707,-0.399,-0.053
1680038505849,2023-03-28T23:21:45.849,23.700,-0.704,-0.383,-0.053
1680038505859,2023-03-28T23:21:45.859,23.710,-0.705,-0.373,-0.047
1680038505869,2023-03-28T23:21:45.869,23.720,-0.696,-0.376,-0.046
1680038505879,2023-03-28T23:21:45.879,23.730,-0.676,-0.357,-0.048
1680038505889,2023-03-28T23:21:45.889,23.740,-0.703,-0.356,-0.073
1680038505899,2023-03-28T23:21:45.899,23.750,-0.722,-0.335,-0.100
1680038505909,2023-03-28T23:21:45.909,23.760,-0.728,-0.312,-0.133
1680038505919,2023-03-28T23:21:45.919,23.770,-0.738,-0.276,-0.162
1680038505929,2023-03-28T23:21:45.929,23.780,-0.749,-0.239,-0.189
1680038505939,2023-03-28T23:21:45.939,23.790,-0.770,-0.172,-0.218
1680038505949,2023-03-28T23:21:45.949,23.800,-0.811,-0.059,-0.199
1680038505959,2023-03-28T23:21:45.959,23.810,-0.868,0.069,-0.153
1680038505969,2023-03-28T23:21:45.969,23.820,-0.955,0.193,-0.082
1680038505979,2023-03-28T23:21:45.979,23.830,-1.042,0.338,-0.010
1680038505989,2023-03-28T23:21:45.989,23.840,-1.120,0.473,0.035
1680038505999,2023-03-28T23:21:45.999,23.850,-1.157,0.592,0.043
1680038506009,2023-03-28T23:21:46.009,23.860,-1.198,0.654,-0.008
1680038506019,2023-03-28T23:21:46.019,23.870,-1.202,0.650,-0.057
1680038506029,2023-03-28T23:21:46.029,23.880,-1.154,0.577,-0.100
1680038506039,2023-03-28T23:21:46.039,23.890,-1.102,0.537,-0.143
1680038506049,2023-03-28T23:21:46.049,23.900,-1.050,0.470,-0.221
1680038506059,2023-03-28T23:21:46.059,23.910,-1.006,0.375,-0.313
1680038506069,2023-03-28T23:21:46.069,23.920,-1.006,0.256,-0.351
1680038506079,2023-03-28T23:21:46.079,23.930,-0.991,0.126,-0.311
1680038506089,2023-03-28T23:21:46.089,23.940,-0.958,0.005,-0.264
1680038506099,2023-03-28T23:21:46.099,23.950,-0.900,-0.088,-0.237
1680038506109,2023-03-28T23:21:46.109,23.960,-0.843,-0.180,-0.257
1680038506119,2023-03-28T23:21:46.119,23.970,-0.895,-0.280,-0.248
1680038506129,2023-03-28T23:21:46.129,23.980,-1.326,-0.490,-0.151
1680038506139,2023-03-28T23:21:46.139,23.990,-1.794,-0.703,-0.328
1680038506149,2023-03-28T23:21:46.149,24.000,-1.626,-0.520,-0.118
1680038506159,2023-03-28T23:21:46.159,24.010,-1.308,0.115,0.138
1680038506169,2023-03-28T23:21:46.169,24.020,-1.240,0.687,0.012
1680038506179,2023-03-28T23:21:46.179,24.030,-1.018,0.679,-0.198
1680038506189,2023-03-28T23:21:46.189,24.040,-0.869,0.397,-0.460
1680038506199,2023-03-28T23:21:46.199,24.050,-0.958,-0.001,-0.758
1680038506209,2023-03-28T23:21:46.209,24.060,-0.823,-0.601,-0.741
1680038506219,2023-03-28T23:21:46.219,24.070,-0.683,-1.179,-0.531
1680038506229,2023-03-28T23:21:46.229,24.080,-0.680,-1.337,-0.276
1680038506239,2023-03-28T23:21:46.239,24.090,-0.730,-1.097,-0.129
1680038506249,2023-03-28T23:21:46.249,24.100,-0.777,-0.813,-0.135
1680038506259,2023-03-28T23:21:46.259,24.110,-0.863,-0.525,-0.180
1680038506269,2023-03-28T23:21:46.269,24.120,-0.838,-0.310,-0.278
1680038506279,2023-03-28T23:21:46.279,24.130,-0.769,-0.170,-0.338
1680038506289,2023-03-28T23:21:46.289,24.140,-0.750,-0.059,-0.407
1680038506299,2023-03-28T23:21:46.299,24.150,-0.831,0.015,-0.494
1680038506309,2023-03-28T23:21:46.309,24.160,-0.942,0.058,-0.524
1680038506319,2023-03-28T23:21:46.319,24.170,-1.046,0.080,-0.477
1680038506329,2023-03-28T23:21:46.329,24.180,-1.069,0.064,-0.438
1680038506339,2023-03-28T23:21:46.339,24.190,-1.032,0.030,-0.450
1680038506349,2023-03-28T23:21:46.349,24.200,-1.002,-0.034,-0.434
1680038506359,2023-03-28T23:21:46.359,24.210,-0.947,-0.159,-0.363
1680038506369,2023-03-28T23:21:46.369,24.220,-0.878,-0.258,-0.305
1680038506379,2023-03-28T23:21:46.379,24.230,-0.820,-0.290,-0.288
1680038506389,2023-03-28T23:21:46.389,24.240,-0.785,-0.247,-0.269
1680038506399,2023-03-28T23:21:46.399,24.250,-0.807,-0.156,-0.272
1680038506409,2023-03-28T23:21:46.409,24.260,-0.863,-0.060,-0.301
1680038506419,2023-03-28T23:21:46.419,24.270,-0.901,-0.046,-0.335
1680038506429,2023-03-28T23:21:46.429,24.280,-0.900,-0.105,-0.370
1680038506439,2023-03-28T23:21:46.439,24.290,-0.877,-0.232,-0.382
1680038506449,2023-03-28T23:21:46.449,24.300,-0.865,-0.362,-0.354
1680038506459,2023-03-28T23:21:46.459,24.310,-0.887,-0.435,-0.316
1680038506469,2023-03-28T23:21:46.469,24.320,-0.920,-0.417,-0.285
1680038506479,2023-03-28T23:21:46.479,24.330,-0.956,-0.331,-0.281
1680038506489,2023-03-28T23:21:46.489,24.340,-0.968,-0.205,-0.296
1680038506499,2023-03-28T23:21:46.499,24.350,-0.971,-0.086,-0.307
1680038506509,2023-03-28T23:21:46.509,24.360,-0.974,-0.003,-0.303
1680038506519,2023-03-28T23:21:46.519,24.370,-0.964,0.014,-0.288
1680038506529,2023-03-28T23:21:46.529,24.380,-0.939,-0.023,-0.266
1680038506539,2023-03-28T23:21:46.539,24.390,-0.931,-0.109,-0.248
1680038506549,2023-03-28T23:21:46.549,24.400,-0.940,-0.199,-0.245
1680038506559,2023-03-28T23:21:46.559,24.410,-0.960,-0.259,-0.250
1680038506569,2023-03-28T23:21:46.569,24.420,-0.961,-0.275,-0.229
1680038506579,2023-03-28T23:21:46.579,24.430,-0.946,-0.266,-0.201
1680038506589,2023-03-28T23:21:46.589,24.440,-0.926,-0.237,-0.181
1680038506599,2023-03-28T23:21:46.599,24.450,-0.929,-0.183,-0.177
1680038506609,2023-03-28T23:21:46.609,24.460,-0.941,-0.093,-0.194
1680038506619,2023-03-28T23:21:46.619,24.470,-0.941,-0.016,-0.214
1680038506629,2023-03-28T23:21:46.629,24.480,-0.933,0.021,-0.241
1680038506639,2023-03-28T23:21:46.639,24.490,-0.922,0.020,-0.268
1680038506649,2023-03-28T23:21:46.649,24.500,-0.923,-0.031,-0.288
1680038506659,2023-03-28T23:21:46.659,24.510,-0.942,-0.115,-0.306
1680038506669,2023-03-28T23:21:46.669,24.520,-0.980,-0.200,-0.319
1680038506679,2023-03-28T23:21:46.679,24.530,-1.016,-0.243,-0.323
1680038506689,2023-03-28T23:21:46.689,24.540,-1.040,-0.229,-0.321
1680038506699,2023-03-28T23:21:46.699,24.550,-1.044,-0.181,-0.303
1680038506709,2023-03-28T23:21:46.709,24.560,-1.029,-0.130,-0.278
1680038506719,2023-03-28T23:21:46.719,24.570,-1.001,-0.111,-0.337
1680038506729,2023-03-28T23:21:46.729,24.580,-0.994,-0.091,-0.393
1680038506739,2023-03-28T23:21:46.739,24.590,-1.082,-0.057,-0.345
1680038506749,2023-03-28T23:21:46.749,24.600,-1.234,-0.068,-0.319
1680038506759,2023-03-28T23:21:46.759,24.610,-1.346,-0.072,-0.288
1680038506769,2023-03-28T23:21:46.769,24.620,-1.363,-0.052,-0.210
1680038506779,2023-03-28T23:21:46.779,24.630,-1.321,-0.022,-0.077
1680038506789,2023-03-28T23:21:46.789,24.640,-1.253,-0.001,0.060
1680038506799,2023-03-28T23:21:46.799,24.650,-1.199,0.025,0.199
1680038506809,2023-03-28T23:21:46.809,24.660,-1.213,0.052,0.323
1680038506819,2023-03-28T23:21:46.819,24.670,-1.259,0.036,0.350
1680038506829,2023-03-28T23:21:46.829,24.680,-1.219,-0.082,0.208
1680038506839,2023-03-28T23:21:46.839,24.690,-1.069,-0.239,-0.016
1680038506849,2023-03-28T23:21:46.849,24.700,-0.871,-0.319,-0.193
1680038506859,2023-03-28T23:21:46.859,24.710,-0.746,-0.404,-0.243
1680038506869,2023-03-28T23:21:46.869,24.720,-0.683,-0.420,-0.236
1680038506879,2023-03-28T23:21:46.879,24.730,-0.717,-0.443,-0.184
1680038506889,2023-03-28T23:21:46.889,24.740,-0.843,-0.453,-0.087
1680038506899,2023-03-28T23:21:46.899,24.750,-0.988,-0.417,-0.014
1680038506909,2023-03-28T23:21:46.909,24.760,-1.204,-0.351,-0.014
1680038506919,2023-03-28T23:21:46.919,24.770,-1.423,-0.240,-0.044
1680038506929,2023-03-28T23:21:46.929,24.780,-1.576,-0.203,-0.099
1680038506939,2023-03-28T23:21:46.939,24.790,-1.457,-0.239,-0.125
1680038506949,2023-03-28T23:21:46.949,24.800,-1.165,-0.310,-0.086
1680038506959,2023-03-28T23:21:46.959,24.810,-0.946,-0.436,-0.073
1680038506969,2023-03-28T23:21:46.969,24.820,-0.853,-0.533,-0.104
1680038506979,2023-03-28T23:21:46.979,24.830,-0.833,-0.532,-0.149
1680038506989,2023-03-28T23:21:46.989,24.840,-0.875,-0.510,-0.177
1680038506999,2023-03-28T23:21:46.999,24.850,-0.935,-0.489,-0.190
1680038507009,2023-03-28T23:21:47.009,24.860,-0.992,-0.484,-0.183
1680038507019,2023-03-28T23:21:47.019,24.870,-1.023,-0.504,-0.167
1680038507029,2023-03-28T23:21:47.029,24.880,-0.998,-0.521,-0.155
1680038507039,2023-03-28T23:21:47.039,24.890,-0.919,-0.553,-0.167
1680038507049,2023-03-28T23:21:47.049,24.900,-0.844,-0.534,-0.106
1680038507059,2023-03-28T23:21:47.059,24.910,-0.742,-0.440,-0.033
1680038507069,2023-03-28T23:21:47.069,24.920,-0.714,-0.360,-0.019
1680038507079,2023-03-28T23:21:47.079,24.930,-0.690,-0.280,0.010
1680038507089,2023-03-28T23:21:47.089,24.940,-0.699,-0.255,-0.013
1680038507099,2023-03-28T23:21:47.099,24.950,-0.705,-0.231,-0.041
1680038507109,2023-03-28T23:21:47.109,24.960,-0.738,-0.218,-0.045
1680038507119,2023-03-28T23:21:47.119,24.970,-0.777,-0.220,-0.055
1680038507129,2023-03-28T23:21:47.129,24.980,-0.834,-0.231,-0.082
1680038507139,2023-03-28T23:21:47.139,24.990,-0.857,-0.213,-0.083
1680038507149,2023-03-28T23:21:47.149,25.000,-0.899,-0.238,-0.102
1680038507159,2023-03-28T23:21:47.159,25.010,-0.873,-0.214,-0.102
1680038507169,2023-03-28T23:21:47.169,25.020,-0.856,-0.211,-0.110
1680038507179,2023-03-28T23:21:47.179,25.030,-0.828,-0.195,-0.156
1680038507189,2023-03-28T23:21:47.189,25.040,-0.830,-0.141,-0.198
1680038507199,2023-03-28T23:21:47.199,25.050,-0.879,-0.065,-0.217
1680038507209,2023-03-28T23:21:47.209,25.060,-0.955,0.010,-0.196
1680038507219,2023-03-28T23:21:47.219,25.070,-1.010,0.061,-0.132
1680038507229,2023-03-28T23:21:47.229,25.080,-1.048,0.126,-0.087
1680038507239,2023-03-28T23:21:47.239,25.090,-1.039,0.183,-0.061
1680038507249,2023-03-28T23:21:47.249,25.100,-1.005,0.267,-0.049
1680038507259,2023-03-28T23:21:47.259,25.110,-1.023,0.364,-0.059
